date,code,open,high,low,close,preclose,volume,amount,adjustflag,tradestatus,pctChg,signal_close,chain_return_error_pct,action_ratio,stage,stage_v3,ordinal,vr,r3,r5,clv,upper,bias20,decelerate,gap,rt_cash,rt_pct,pt_cash,pt_pct,extra_cash_needed,later_open,down,env_MKT20,env_REL20,env_VOL,env_ACT,signal_BASE,signal_MKT20_high,signal_MKT20_low,signal_REL20_high,signal_REL20_low,signal_VOL_high,signal_VOL_low,signal_ACT_high,signal_ACT_low,feature_valid
2024-06-27,sh.601138,26.67,27.25,26.32,26.81,27.17,105659504,2831106544.71,3,1,-1.325,220.0596408337161,9.201324981278349e-06,1.0,U,U,1468,0.7556056279979338,-4.5662100456621,-4.566210045662123,0.7741935483870996,0.2258064516129004,4.990629286859738,False,-1.8402649981597352,-190.60313319999432,-0.7146724154480477,89.32690320000204,0.3349340202474767,190.60313319999432,26.41,0,-0.04407262336834061,0.17052370131195582,0.04150477398308983,0.21323793474969932,False,False,False,False,False,False,False,False,False,True
2024-06-28,sh.601138,26.7,27.78,26.69,27.4,26.81,115006111,3151830922.8,3,1,2.2007,224.90243039327936,2.860872808652104e-05,1.0,U,U,1469,0.6632761412247987,-2.686025408348469,-6.291506466270547,0.5268817204301061,0.473118279569894,3.08168483380431,True,-0.4102946661693418,-750.9343284999957,-2.81248812172283,648.7158535000008,2.429647391385771,750.9343284999957,27.15,0,-0.053090410031752966,0.1604840490239049,0.048148347177215056,0.21785320114117046,False,False,False,False,False,False,False,False,False,True
2024-07-01,sh.601138,27.41,28.19,27.0,28.0,27.4,100519731,2769311843.45,3,1,2.1898,229.82730113181836,1.8978102181321788e-05,1.0,U,U,1470,0.7121174462567816,3.63086232980332,-3.758342114506508,0.6513761467889885,0.3486238532110116,4.654049615186273,False,0.0364963503649784,-641.9572504499981,-2.342054908609989,537.7479029500018,1.961867577344042,641.9572504499981,27.35,0,-0.040196620747478984,0.1847246073807286,0.04734464251304149,0.23913004811545724,False,False,False,False,False,False,False,False,False,True
2024-07-02,sh.601138,27.75,27.87,27.26,27.36,28.0,90173318,2475200110.17,3,1,-2.2857,224.5741056773768,1.4285714291073504e-05,1.0,U,U,1471,0.6299447487374592,3.0548398969451496,1.6333938294010864,0.8403361344537806,0.1596638655462194,5.916174912997385,True,-0.8928571428571397,338.02583945000333,1.218111133153165,-441.7792619499967,-1.5919973403603482,0.0,27.35,1,-0.02983111969126473,0.2520048429562146,-0.0013463697902688088,0.23366734439019932,False,False,False,False,False,False,False,False,False,True
2024-07-03,sh.601138,27.15,27.54,26.81,27.38,27.36,74022541,2014567863.55,3,1,0.0731,224.73826803532808,5.84795319558129e-07,1.0,U,U,1472,0.5769350866517721,2.051473330846698,3.479576399394846,0.1639344262295048,0.1967213114754116,2.8165573739689087,True,-0.7675438596491224,-281.3785136499958,-1.036384948987093,178.50654615000423,0.6574826745856509,281.3785136499958,27.26,0,-0.026466752988243747,0.17267538306784147,-0.0019820734382981486,0.2153768449040241,False,False,False,False,False,False,False,False,False,True
2024-07-04,sh.601138,27.75,27.85,27.16,27.27,27.38,79068697,2171606460.78,3,1,-0.4018,223.835375066596,4.689554419573527e-05,1.0,U,U,1473,0.4748293850554416,-0.0729927007299235,0.7729112992270748,0.7808219178082191,0.2191780821917809,2.2023142963792486,False,1.3513513513513598,428.0717399000016,1.5426008645045104,-531.6883848999984,-1.915994179819814,0.0,27.43,1,-0.03520433105702159,0.18610807212469704,-0.002015520457808062,0.21645321017165187,False,False,False,False,False,False,False,False,False,True
2024-07-05,sh.601138,27.0,27.22,26.36,27.08,27.27,88154019,2359759723.24,3,1,-0.6967,222.27583266605865,3.634030069654681e-05,1.0,U,U,1474,0.5062590801274464,-2.607142857142841,1.715777694889975,0.1594202898550713,0.1449275362318858,1.1179709661271575,True,-0.990099009900991,-131.0740503999936,-0.4854594459259023,28.88597040000277,0.1069850755555658,131.0740503999936,26.84,0,-0.03517853474032162,0.18581144613272704,-0.0010202855905385722,0.2226036216906755,False,False,False,False,False,False,False,False,False,True
2024-07-08,sh.601138,26.87,27.43,26.81,26.96,27.08,63942302,1734099060.84,3,1,-0.4431,221.2908585183509,3.146233381229324e-05,1.0,U,U,1475,0.6050654761280836,-1.0233918128654709,-1.1678832116787996,0.8372093023255807,0.1627906976744193,0.2257670528147182,True,-0.7754800590841882,-140.88158294999724,-0.5243080868998781,39.0734404500064,0.1454166001116725,140.88158294999724,27.0,0,-0.032426134150950636,0.0711679830193821,-0.1773843304811803,0.14371430186254952,False,False,False,False,False,False,False,False,False,True
2024-07-09,sh.601138,27.1,29.18,26.75,29.0,26.96,159519849,4499603102.57,3,1,7.5668,238.03541902938335,3.442136499565152e-05,1.0,R,R,1476,0.4768056853223531,-1.533966398831221,-3.71428571428567,0.2419354838709708,0.7580645161290293,-0.6650577550155412,False,0.5192878338278861,-1952.154234499996,-7.203521160516589,1846.8962595000007,6.81511534870849,1952.154234499996,27.01,0,-0.04222128250690438,0.14128365511187835,-0.2817271285840326,0.06262991130064766,False,False,False,False,False,False,False,False,False,True
2024-07-10,sh.601138,29.0,29.18,28.42,28.95,29.0,102541972,2958129612.72,3,1,-0.1724,237.6250131345051,1.3793103454173838e-05,1.0,U,U,1477,1.1901835926519233,6.34396773010637,5.994152046783685,0.925925925925926,0.0740740740740739,5.916727538349198,False,0.0,-4.047249749994908,-0.013956033620672,-104.02226274999856,-0.3586974577586157,4.047249749994908,28.89,1,-0.02267888942605234,0.22053101664620933,-0.17924920752330842,0.07329512926127801,False,False,False,False,False,False,False,False,False,True
2024-07-11,sh.601138,29.45,29.47,27.87,28.76,28.95,128407393,3681298001.99,3,1,-0.6563,236.06547073396777,3.972366145688078e-06,1.0,U,U,1478,0.7919218044325138,6.905465288035462,5.734112490869281,0.6973684210526302,0.2368421052631581,4.857111811365877,True,1.7271157167530138,635.5952659500005,2.158218220543296,-744.059913449996,-2.5265192307300373,0.0,28.93,1,-0.03229792582142854,0.22023391269053005,-0.1760184214401751,0.04770077854687993,False,False,False,False,False,False,False,False,False,True
2024-07-12,sh.601138,27.65,27.68,27.2,27.26,28.76,129264185,3537581677.14,3,1,-5.2156,223.7532938876204,2.2809457580486026e-05,1.0,U,U,1479,1.035581517820701,6.676557863501476,5.463879721305487,0.5562500000000011,0.0124999999999997,3.6321706543672727,True,-3.859527121001405,338.1778144500019,1.2230662367088676,-441.62728694999447,-1.5972053777576654,0.0,27.45,1,-0.01932415683524291,0.1297488672599536,-0.24234714219825604,0.011388534343651946,False,False,False,False,False,False,False,False,False,True
2024-07-15,sh.601138,27.15,27.32,26.67,26.96,27.26,84711831,2283405841.5,3,1,-1.1005,221.2908585183509,1.3573000738675844e-05,1.0,R,R,1480,1.0859247749312206,-6.000000000000005,0.6646971935007517,0.1250000000000046,0.0625000000000023,-1.7781541066892226,True,-0.4035216434336131,138.8356884499997,0.5113653349907908,-241.069360949993,-0.8879166149171014,0.0,26.88,1,-0.02022608536284287,0.021327811400301933,-0.2165620823247313,-0.02423790120488689,False,False,False,False,False,False,False,False,False,True
2024-07-16,sh.601138,26.96,27.6,26.36,27.46,26.96,126827003,3433207743.65,3,1,1.8546,225.39491746713333,5.93471809917645e-07,1.0,R,R,1481,0.7493176031105818,-6.873920552677026,0.0,0.4461538461538458,0.2615384615384647,-2.762749765563,False,0.0,-551.2274624999955,-2.044612249629063,448.52266750000086,1.6636597459198847,551.2274624999955,26.92,0,-0.013886444890061855,-0.006106285026332148,-0.21590914932040273,-0.07005939364825231,False,False,False,False,False,False,False,False,False,True
2024-07-17,sh.601138,27.06,27.1,25.84,25.95,27.46,136061170,3579744021.27,3,1,-5.4989,213.00065944181023,7.501820838307083e-06,1.0,R,R,1482,1.1622425038560802,-4.520166898470102,-5.310344827586222,0.8870967741935482,0.1129032258064518,-0.7517709989879884,False,-1.4566642388929465,1059.4416705500062,3.915157688654864,-1160.0036180499974,-4.28678351090169,0.0,26.78,1,-0.01780122566930542,-0.022729871465565377,-0.2491742973465717,-0.10224518498702939,False,False,False,False,False,False,False,False,False,True
2024-07-18,sh.601138,24.82,25.46,24.33,25.41,25.95,160303630,3987867398.6,3,1,-2.0809,208.5682757771252,2.485549132824616e-05,1.0,R,R,1483,1.2504080683725745,-4.805575935436557,-10.36269430051815,0.0873015873015867,0.0317460317460338,-5.780262871251185,True,-4.354527938342967,-638.021097949998,-2.5705926589443915,541.684055450002,2.182449860797752,638.021097949998,25.07,0,-0.018288039117720256,-0.07022618638280687,-0.17449451722144316,-0.10672344976465464,False,False,False,False,False,False,False,False,False,True
2024-07-19,sh.601138,24.97,25.3,24.55,24.66,25.41,115732584,2872113110.79,3,1,-2.9516,202.4121873539515,6.139315235298426e-06,1.0,R,R,1484,1.436268024033157,-5.749258160237414,-11.648122392211423,0.95575221238938,0.0442477876106199,-7.201811408954805,False,-1.7316017316017396,262.2099440500013,1.0500998960752954,-357.6351365499951,-1.4322592573087507,0.0,24.82,1,-0.00941743278656093,-0.1024315710582484,-0.16524789469916557,-0.08614024156121247,False,False,False,False,False,False,False,False,False,True
2024-07-22,sh.601138,24.49,25.03,24.22,24.91,24.66,104301295,2583806741.84,3,1,1.0138,204.46421682834276,1.2489862124320794e-05,1.0,R,R,1485,1.040374729270726,-10.196649672250537,-9.537784299339693,0.1466666666666659,0.4400000000000024,-9.30989463619144,True,-0.6893755068937635,-467.4328796000007,-1.9086683527970632,372.3572296000029,1.520446017149869,467.4328796000007,24.28,0,-0.00527964409373205,-0.12854543493682613,-0.14787221528039407,-0.09123049500693503,False,False,False,False,False,False,False,False,False,True
2024-07-23,sh.601138,25.35,25.45,24.53,24.54,24.91,98908835,2472328009.56,3,1,-1.4853,201.4272132062437,4.7250100366103e-05,1.0,R,R,1486,0.9414692312293256,-4.007707129094406,-7.603857566765592,0.8518518518518511,0.1481481481481489,-7.943605757682137,False,1.766358892011244,761.8874415500076,3.0054731422091026,-857.707769049996,-3.383462599802745,0.0,25.34,1,0.00037683521127140907,-0.096202606536135,-0.15764191577892206,-0.09769234427445606,False,False,False,False,False,False,False,False,False,True
2024-07-24,sh.601138,24.4,25.1,24.16,24.3,24.54,88393632,2172629157.43,3,1,-0.978,199.45726491082812,4.8899755566989e-06,1.0,R,R,1487,0.9062099664508754,-3.42384887839432,-10.633648943918429,0.0108695652173891,0.1086956521739109,-8.99145172356246,True,-0.5704971475142595,52.96910050000146,0.2170864774590223,-146.9809254999949,-0.6023808422130938,0.0,24.65,1,-0.011738252010688899,-0.06012256493333512,-0.18765875864022608,-0.11219404350867179,False,False,False,False,False,False,False,False,False,True
2024-07-25,sh.601138,23.5,23.74,23.0,23.2,24.3,134603105,3140485429.92,3,1,-4.5267,190.42833522350668,4.897119341684686e-05,1.0,R,R,1488,0.8216855836947192,-1.4598540145985384,-6.358381502890154,0.1489361702127663,0.7446808510638318,-9.399351254613896,False,-3.292181069958855,254.43887650000147,1.0827186234042616,-345.4112014999985,-1.4698348999999935,0.0,23.52,1,-0.023741868487502482,-0.08188934240686607,-0.2121963004352032,-0.1256599723122186,False,False,False,False,False,False,False,False,False,True
2024-07-26,sh.601138,23.2,23.66,22.95,23.5,23.2,85995527,2005890391.42,3,1,1.2931,192.89077059277616,3.448275867512507e-06,1.0,R,R,1489,1.2346285396131034,-6.864712966680042,-8.697363242817769,0.2702702702702699,0.3243243243243229,-12.91454739963588,True,0.0,-345.4112014999985,-1.4888413857758556,254.43887650000147,1.0967192952586269,345.4112014999985,23.34,0,-0.020065771116027475,-0.11458547841772848,-0.1703053116020451,-0.10691533019072585,False,False,False,False,False,False,False,False,False,True
2024-07-29,sh.601138,23.4,24.09,23.17,23.8,23.5,97698659,2316856734.44,3,1,1.2766,195.35320596204568,4.255319135948454e-06,1.0,R,R,1490,0.7994182743375582,-4.237978810105947,-4.7039740470397495,0.7746478873239437,0.2253521126760562,-11.138000794085944,False,-0.4255319148936176,-445.76615199999856,-1.9049835555555492,354.0339520000051,1.5129656068376285,445.76615199999856,23.3,0,-0.02578197338089716,-0.11655379304246016,-0.17570288008664214,-0.11161026121161577,False,False,False,False,False,False,False,False,False,True
2024-07-30,sh.601138,23.49,23.6,22.63,22.85,23.8,128294872,2937657046.88,3,1,-3.9916,187.555493959359,3.361344540930844e-06,1.0,R,R,1491,0.9094035609447376,-2.0576131687242816,-4.456041750301065,0.6847826086956524,0.3152173913043475,-9.28322311371994,True,-1.3025210084033678,594.6274757000017,2.531406878246069,-685.0526906999946,-2.9163588365261583,0.0,23.09,1,-0.03435534745816682,-0.11564465254183287,-0.18102151624630247,-0.11466428070884083,False,False,False,False,False,False,False,False,False,True
2024-07-31,sh.601138,22.76,23.88,22.74,23.84,22.85,150300024,3523270166.9,3,1,4.3326,195.6815306779483,3.938730849917249e-06,1.0,R,R,1492,1.1733823259821228,-1.508620689655138,-6.88671556642213,0.2268041237113421,0.1134020618556728,-12.149173394848113,True,-0.3938730853391692,-1125.1403153999956,-4.9434987495606135,1034.319965400001,4.544463819859406,1125.1403153999956,23.08,0,-0.03927629764200746,-0.12556288364454182,-0.15842413481365292,-0.0997932215586107,False,False,False,False,False,False,False,False,False,True
2024-08-01,sh.601138,24.6,24.78,23.96,23.97,23.84,145251146,3524832733.61,3,1,0.5453,196.74858600463173,2.013422821467437e-06,1.0,R,R,1493,1.3283074922861935,1.44680851063832,-1.8930041152263155,0.9649122807017552,0.0350877192982448,-7.7149382572678,False,3.187919463087252,582.9354531500038,2.369656313617902,-676.7497106500035,-2.751015083943104,0.0,24.26,1,-0.014628036790537036,-0.1146634168252404,-0.09533836358508407,-0.06902586091479856,False,False,False,False,False,False,False,False,False,True
2024-08-02,sh.601138,22.93,23.1,22.25,22.33,23.97,181982272,4118348271.32,3,1,-6.8419,183.28727265262523,1.4309553607816383e-05,1.0,D,D,1494,1.247212203796732,0.7142857142857117,3.318965517241401,0.012195121951217,0.2195121951219508,-6.615240766713404,True,-4.338756779307462,555.4581355000063,2.4224079175752564,-644.2420204999974,-2.809603229393796,0.0,22.83,1,-0.00851372090640723,-0.11249838030371351,-0.08866354144643263,-0.043262792197858335,False,False,False,False,False,False,False,False,False,True
2024-08-05,sh.601138,21.1,21.52,20.28,20.42,22.33,234159896,4886015925.9,3,1,-8.5535,167.6097674682762,1.545006716163755e-05,1.0,D,D,1495,1.502097987776507,-2.2757111597374258,-4.978723404255292,0.0941176470588213,0.2000000000000016,-12.192052849924274,True,-5.508284818629628,638.2800784000052,3.0250240682464704,-721.3800983999947,-3.418863025592392,0.0,21.3,1,-0.015117562149625563,-0.16028864169084678,0.002177851966750799,-0.006970165192028421,False,False,False,False,False,False,False,False,False,True
2024-08-06,sh.601138,21.03,21.23,20.5,20.81,20.42,142961573,2970093527.82,3,1,1.9099,170.81093344832652,7.737512255356904e-06,1.0,D,D,1496,1.8059122273207064,-14.345637583892612,-14.20168067226889,0.1129032258064522,0.3387096774193537,-18.656761009420972,True,2.9872673849167475,178.15185860000537,0.8471319952449138,-261.73819859999827,-1.2445943823109762,0.0,20.93,1,-0.02113021753188027,-0.22145138484200677,0.12587617327267298,0.04243177092476236,False,False,False,False,False,False,False,False,False,True
2024-08-07,sh.601138,20.6,20.81,20.31,20.4,20.81,110934369,2274063502.77,3,1,-1.9702,167.4456051103249,6.631427196035489e-06,1.0,D,D,1497,1.1096483058844349,-13.183145598664993,-8.927789934354491,0.4246575342465733,0.2739726027397249,-15.728517048675773,False,-1.0091302258529389,158.79515100000728,0.7708502475728509,-241.104901,-1.170412140776699,0.0,20.62,1,-0.031117645079071554,-0.2512961480243765,-0.008152819405947143,0.01575620287651258,False,False,False,False,False,False,False,False,False,True
2024-08-08,sh.601138,20.0,20.59,19.75,20.48,20.4,131241616,2654203644.99,3,1,0.3922,168.10225454213008,4.313725490334708e-05,1.0,D,D,1498,0.858262112481732,-8.643081056874157,-14.429530201342278,0.1799999999999997,0.4199999999999946,-15.93348855417962,True,-1.9607843137254832,-520.639802399998,-2.603199011999989,439.1203224000057,2.1956016120000283,520.639802399998,19.91,0,-0.023654712196885197,-0.27168207536788147,-0.011451456413881789,0.005671056846338729,False,False,False,False,False,False,False,False,False,True
2024-08-09,sh.601138,20.8,21.32,20.61,20.79,20.48,172681538,3608863237.33,3,1,1.5137,170.6467710903752,2.8125000000045475e-05,1.0,D,D,1499,1.014260484474891,0.2938295788442513,-14.559866499791395,0.8690476190476197,0.1309523809523803,-14.138979142647512,False,1.5625,-31.60569994999825,-0.1519504805288377,-51.60070255000189,-0.2480803007211629,31.60569994999825,20.87,1,-0.033829257422785974,-0.2540706034951554,-0.0019252730283420005,-0.0024798688653061562,False,False,False,False,False,False,False,False,False,True
2024-08-12,sh.601138,20.51,20.92,20.47,20.64,20.79,92680160,1913431142.3,3,1,-0.7215,169.41555340574047,7.215007118421823e-07,1.0,D,D,1500,1.312496580716726,-0.0961076405574301,-6.896551724137934,0.2535211267605626,0.7323943661971816,-11.64095371669004,False,-1.346801346801341,-171.2363731499971,-0.834892116772292,88.6986606500029,0.4324654346660307,171.2363731499971,20.58,0,-0.036718299596640525,-0.20062579431385097,-0.011853872925328024,0.0005418057669792642,False,False,False,False,False,False,False,False,False,True
2024-08-13,sh.601138,20.85,21.05,20.45,20.78,20.64,101406585,2100912051.57,3,1,0.6783,170.56468991139957,5.426356587956427e-06,1.0,D,D,1501,0.7023052082177027,1.17647058823529,1.0773751224289807,0.3777777777777791,0.6222222222222208,-11.084306207728424,True,1.0174418604651292,28.348912850004943,0.1359660088729254,-111.61610534999504,-0.5353290424460194,0.0,20.88,1,-0.038939368980750455,-0.19548199600441263,-0.009911665557999716,-0.004579311027872124,False,False,False,False,False,False,False,False,False,True
2024-08-14,sh.601138,21.2,21.9,21.03,21.38,20.78,210949756,4530984887.92,3,1,2.8874,175.48956064993854,8.277189615935043e-06,1.0,D,D,1502,0.7759047892408955,1.46484375,-0.1441614608361452,0.5500000000000018,0.3333333333333313,-9.174352025875244,False,2.0211742059672577,-222.31050090000087,-1.0486344382075514,137.59954589999913,0.6490544617924486,222.31050090000087,21.17,0,-0.0364069964217032,-0.20685593147341674,-0.022784363124627616,-0.026205474388205863,False,False,False,False,False,False,False,False,False,True
2024-08-15,sh.601138,20.74,20.9,20.3,20.66,20.8,126430976,2605049267.21,3,1,-0.6731,174.3083809147947,2.3076923079345946e-05,0.9728718428437794,D,D,1503,1.5691106876632237,2.8379028379028397,4.803921568627456,0.4022988505747114,0.5977011494252886,-5.609147700933736,False,-0.2884615384615485,38.521185400002906,0.1857337772420583,-121.43883539999344,-0.5855295824493416,0.0,20.88,1,-0.03786921863774029,-0.13823868116958105,-0.0307823487904465,-0.008098788147666625,False,False,False,False,False,False,False,False,False,True
2024-08-16,sh.601138,21.01,21.46,20.98,21.06,20.66,151856291,3219246357.68,3,1,1.9361,177.68318015806275,8.42207163631592e-06,1.0,D,D,1504,0.9524319185367608,2.888062760882515,3.691875751201912,0.6000000000000012,0.2666666666666678,-5.372601108413866,True,1.69409486931269,-91.9554477499962,-0.4376746680152127,8.019565250000142,0.038170229652547,91.9554477499962,21.06,0,-0.03351395002991808,-0.13074830286869832,-0.033112490863408395,-0.02801696065125081,False,False,False,False,False,False,False,False,False,True
2024-08-19,sh.601138,21.0,21.14,20.73,20.78,21.06,90504739,1891974203.09,3,1,-1.3295,175.32082068777515,3.466286798170515e-05,1.0,D,D,1505,1.1286100190062875,4.173484119345527,4.123376623376629,0.1666666666666629,0.833333333333337,-2.8886657159049034,False,-0.2849002849002802,178.1974511000006,0.8485592909523837,-261.69260609999577,-1.2461552671428369,0.0,21.11,1,-0.034496362985373175,-0.08767516986134205,-0.02673771071736275,-0.01914666403469978,False,False,False,False,False,False,False,False,False,True
2024-08-20,sh.601138,21.11,21.18,20.51,20.65,20.78,90417976,1882949854.94,3,1,-0.6256,174.224010933713,1.5399422664819085e-06,1.0,D,D,1506,0.6761059055120406,-0.0961538461538347,3.4856700954084774,0.1219512195121968,0.3414634146341476,-3.410551745713819,True,1.5880654475457057,418.1526798000026,1.980827474182864,-501.617439800001,-2.3762076731406965,0.0,21.12,1,-0.023797763691607354,-0.11873767156763337,-0.03141593791194319,-0.030343526288761247,False,False,False,False,False,False,False,False,False,True
2024-08-21,sh.601138,20.3,21.13,20.27,20.77,20.65,93709853,1945131356.35,3,1,0.5811,175.2364507066934,1.38014527817365e-05,1.0,D,D,1507,0.6776067833947244,-0.048402710551787,2.145415340193968,0.2089552238805931,0.1044776119402992,-3.290118800627217,False,-1.6949152542372723,-511.0906273499962,-2.5176878194581094,428.67449485000014,2.111697018965518,511.0906273499962,20.49,0,-0.016707150399683623,-0.11834511905050737,-0.031336360585145995,-0.03612806191136475,False,False,False,False,False,False,False,False,False,True
2024-08-22,sh.601138,20.78,20.79,20.21,20.39,20.77,82223637,1677662038.68,3,1,-1.8296,172.03039142558876,3.813192104495933e-05,1.0,D,D,1508,0.7008804612007695,-1.377018043684719,-0.1442307692307909,0.5813953488372097,0.4186046511627903,-2.069802567032597,False,0.0481463649494529,348.6184969500045,1.6776636041867397,-431.1866044499992,-2.0750077211260787,0.0,20.54,1,-0.015633581508831318,-0.10580002089699314,-0.02703184360226152,-0.035259864933833596,False,False,False,False,False,False,False,False,False,True
2024-08-23,sh.601138,20.2,20.56,19.99,20.46,20.39,82016447,1664348900.67,3,1,0.3433,172.62098129316067,5.541932315000775e-06,1.0,D,D,1509,0.6272587886644726,-1.8768046198267772,-1.3068731848983606,0.3103448275862073,0.0172413793103414,-3.3647125549405743,True,-0.9318293281020184,-300.8315512999981,-1.4892651054455353,219.0385163000019,1.084349090594069,300.8315512999981,20.22,0,-0.013153168956999806,-0.08346030915971092,-0.06120979171999308,-0.05752640297470846,False,False,False,False,False,False,False,False,False,True
2024-08-26,sh.601138,20.6,20.7,20.0,20.12,20.46,75746267,1533708331.87,3,1,-1.6618,169.75240193638282,2.0918866081576223e-05,1.0,D,D,1510,0.6266292720667709,-0.9200968523002452,-2.8490028490028574,0.8245614035087757,0.1754385964912242,-2.4777530860470853,False,0.6842619745845546,438.93795240000304,2.130766759223316,-520.8221723999969,-2.528262972815519,0.0,20.5,1,-0.012636145877613969,-0.09244814217475905,-0.06595770570729931,-0.05969784804103773,False,False,False,False,False,False,False,False,False,True
2024-08-27,sh.601138,20.0,20.07,19.66,19.75,20.12,73099372,1447122601.06,3,1,-1.839,166.63071263635985,3.3797216690167886e-05,1.0,D,D,1511,0.5836175841607717,-3.1295137217140057,-3.176130895091467,0.171428571428573,0.1428571428571399,-3.3997843410744637,True,-0.5964214711729698,209.7325012500073,1.0486625062500363,-290.14256374999275,-1.4507128187499636,0.0,19.78,1,-0.01256118368434156,-0.1184876204526979,-0.07178958401170599,-0.06965879133774089,False,False,False,False,False,False,False,False,False,True
2024-08-28,sh.601138,19.6,20.06,19.5,19.77,19.75,67886138,1339117466.65,3,1,0.1013,166.79945259852323,3.4177215198216704e-05,1.0,D,D,1512,0.575459980893234,-3.1387935262383704,-4.358353510895907,0.2195121951219508,0.1707317073170738,-4.608287976589232,True,-0.7594936708860689,-209.87380084999404,-1.0707846982142553,130.0412433499987,0.6634757313775443,209.87380084999404,19.97,0,-0.010616609678270272,-0.10094920415778463,-0.0974722824705282,-0.09320184938466114,False,False,False,False,False,False,False,False,False,True
2024-08-29,sh.601138,19.0,19.33,18.51,19.22,19.77,137279810,2598158621.22,3,1,-2.782,162.15910363902967,7.081436519396078e-06,1.0,D,D,1513,0.5523373057398095,-3.3724340175953382,-4.814636494944658,0.4821428571428575,0.5178571428571426,-3.715695254259499,False,-3.894790085988875,-258.987451099997,-1.363091847894721,180.90260609999945,0.9521189794736812,258.987451099997,18.82,0,-0.034477251938435205,-0.1131201118973938,-0.16003259240573486,-0.1284582152414503,False,False,False,False,False,False,False,False,False,True
2024-08-30,sh.601138,19.08,20.75,19.07,20.47,19.22,192325552,3894024148.77,3,1,6.5036,172.7053512742423,4.203954214609951e-05,1.0,D,D,1514,1.1205740895115488,-4.473161033797246,-5.738106915154518,0.8658536585365856,0.1341463414634144,-5.45039897341002,True,-0.7284079084287187,-1429.7057369499978,-7.49321665068133,1349.5996244500022,7.073373293763114,1429.7057369499978,19.32,0,-0.03726694200775871,-0.13853855203928767,-0.14966862508007295,-0.13976393409863042,False,False,False,False,False,False,False,False,False,True
2024-09-02,sh.601138,20.37,20.37,19.45,19.45,20.47,131361234,2592560075.37,3,1,-4.9829,164.0996132039088,1.8075231986713904e-06,1.0,C,R,1515,1.563296654770854,3.645569620253153,0.0488758553274237,0.8333333333333326,0.1666666666666673,1.0103840345612405,False,-0.488519785051289,879.5118971000038,4.317682361806598,-960.0283420999998,-4.712952096710849,0.0,20.1,1,-0.02172666686744662,-0.03600740940111291,-0.13229198760605443,-0.13918834498131805,True,False,True,False,True,False,True,False,True,True
2024-09-03,sh.601138,19.34,19.65,19.23,19.44,19.45,82296888,1599480885.21,3,1,-0.0514,164.0152432228271,1.3881748063604428e-05,1.0,D,D,1516,1.1143102190038463,-1.6186140617096556,-3.330019880715729,0.0,0.0,-3.924243024595475,True,-0.5655526992287885,-139.44296549999578,-0.7210080946225221,60.507060500004215,0.3128596716649649,139.44296549999578,19.36,0,-0.017360379694772443,-0.00358204100891224,-0.28662231827897366,-0.17517564250297046,False,False,False,False,False,False,False,False,False,True
2024-09-04,sh.601138,18.5,18.98,18.4,18.92,19.44,128753525,2407196351.13,3,1,-2.6749,159.62800420657868,2.8806584428942017e-06,1.0,D,D,1517,0.7165444071175412,1.1446409989594342,-1.5696202531645609,0.5000000000000042,0.4999999999999958,-3.782229078640187,False,-4.835390946502061,-458.3295770999992,-2.477457173513509,381.4605321000045,2.0619488221621864,458.3295770999992,18.52,0,-0.022427149430661486,-0.017357717312398768,-0.300418276061042,-0.1975250650784245,False,False,False,False,False,False,False,False,False,True
2024-09-05,sh.601138,18.86,19.21,18.71,18.88,18.92,81826458,1547422596.5,3,1,-0.2114,159.29052428225185,1.6490486271419913e-05,1.0,D,D,1518,1.1124047243878696,-7.572056668295035,-4.299443601416253,0.8965517241379336,0.1034482758620664,-6.140730941933247,True,-0.3171247357294016,-58.67268509999898,-0.3110958913043424,-18.682679899995343,-0.0990598085895829,58.67268509999898,18.88,0,-0.029812005141203635,-0.01687540059031989,-0.2855443368028977,-0.19253291080734936,False,False,False,False,False,False,False,False,False,True
2024-09-06,sh.601138,18.87,18.94,18.3,18.36,18.88,91816708,1702211168.28,3,1,-2.7542,154.90328526600342,3.728813558590005e-05,1.0,D,D,1519,0.7223848890611514,-2.930591259640092,-1.7689906347554518,0.3399999999999963,0.6600000000000037,-6.095897550938401,False,-0.0529661016949067,471.5824200500021,2.499111923953376,-548.1627125500016,-2.9049428328034,0.0,18.8,1,-0.028428607338217282,-0.02399026285409067,-0.28684642511519975,-0.20941754297314708,False,False,False,False,False,False,False,False,False,True
2024-09-09,sh.601138,18.13,18.64,18.1,18.6,18.36,86590007,1593335403.62,3,1,1.3072,156.92816481196428,1.0457516322226468e-05,1.0,D,D,1520,0.8405858895599762,-5.555555555555536,-10.307767464582271,0.0937499999999979,0.1093750000000003,-8.256502923187947,True,-1.252723311546844,-507.7927698500016,-2.800842635686716,431.9723523500021,2.382638457528969,507.7927698500016,18.28,0,-0.03367608786559939,-0.05858165439214291,-0.2777523084991994,-0.24052193041944803,False,False,False,False,False,False,False,False,False,True
